strategy_name,source_hypothesis_id,race_id,race_date,stadium_code,stadium_name,race_no,bet_type,combo,is_hit,realized_payout,notes
Gemini_H001_Exacta_L2_Pressure,H-001,202501222305,2025-01-22,23,唐津,5,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501222305,2025-01-22,23,唐津,5,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501222403,2025-01-22,24,大村,3,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501222403,2025-01-22,24,大村,3,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501222403,2025-01-22,24,大村,3,2連単,2-4,1,920,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501231311,2025-01-23,13,尼崎,11,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501231311,2025-01-23,13,尼崎,11,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501231311,2025-01-23,13,尼崎,11,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501241206,2025-01-24,12,住之江,6,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501241206,2025-01-24,12,住之江,6,2連単,2-3,1,390,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501241206,2025-01-24,12,住之江,6,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501241708,2025-01-24,17,宮島,8,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501241708,2025-01-24,17,宮島,8,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501241708,2025-01-24,17,宮島,8,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501251310,2025-01-25,13,尼崎,10,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501251310,2025-01-25,13,尼崎,10,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501251310,2025-01-25,13,尼崎,10,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501251708,2025-01-25,17,宮島,8,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501251708,2025-01-25,17,宮島,8,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501251708,2025-01-25,17,宮島,8,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501252110,2025-01-25,21,芦屋,10,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501252110,2025-01-25,21,芦屋,10,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501252110,2025-01-25,21,芦屋,10,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501261105,2025-01-26,11,びわこ,5,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501261105,2025-01-26,11,びわこ,5,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501261105,2025-01-26,11,びわこ,5,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501270705,2025-01-27,07,蒲郡,5,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501270705,2025-01-27,07,蒲郡,5,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501270705,2025-01-27,07,蒲郡,5,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501270909,2025-01-27,09,津,9,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501270909,2025-01-27,09,津,9,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501270909,2025-01-27,09,津,9,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501271704,2025-01-27,17,宮島,4,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501271704,2025-01-27,17,宮島,4,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501271704,2025-01-27,17,宮島,4,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501280206,2025-01-28,02,戸田,6,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501280206,2025-01-28,02,戸田,6,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501280206,2025-01-28,02,戸田,6,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501280501,2025-01-28,05,多摩川,1,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501280501,2025-01-28,05,多摩川,1,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501280501,2025-01-28,05,多摩川,1,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501280506,2025-01-28,05,多摩川,6,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501280506,2025-01-28,05,多摩川,6,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501280506,2025-01-28,05,多摩川,6,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501281710,2025-01-28,17,宮島,10,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501281710,2025-01-28,17,宮島,10,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501281710,2025-01-28,17,宮島,10,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501291205,2025-01-29,12,住之江,5,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501291205,2025-01-29,12,住之江,5,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501291205,2025-01-29,12,住之江,5,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501301308,2025-01-30,13,尼崎,8,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501301308,2025-01-30,13,尼崎,8,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501301308,2025-01-30,13,尼崎,8,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501310501,2025-01-31,05,多摩川,1,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501310501,2025-01-31,05,多摩川,1,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501310501,2025-01-31,05,多摩川,1,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501311206,2025-01-31,12,住之江,6,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501311206,2025-01-31,12,住之江,6,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501311206,2025-01-31,12,住之江,6,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501311210,2025-01-31,12,住之江,10,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501311210,2025-01-31,12,住之江,10,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501311210,2025-01-31,12,住之江,10,2連単,2-4,1,1480,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501311610,2025-01-31,16,児島,10,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501311610,2025-01-31,16,児島,10,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202501311610,2025-01-31,16,児島,10,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502010103,2025-02-01,01,桐生,3,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502010103,2025-02-01,01,桐生,3,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502010103,2025-02-01,01,桐生,3,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502011202,2025-02-01,12,住之江,2,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502011202,2025-02-01,12,住之江,2,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502011202,2025-02-01,12,住之江,2,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502011205,2025-02-01,12,住之江,5,2連単,2-1,1,4640,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502011205,2025-02-01,12,住之江,5,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502011205,2025-02-01,12,住之江,5,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502011211,2025-02-01,12,住之江,11,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502011211,2025-02-01,12,住之江,11,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502011211,2025-02-01,12,住之江,11,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502011903,2025-02-01,19,下関,3,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502011903,2025-02-01,19,下関,3,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502011903,2025-02-01,19,下関,3,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502012402,2025-02-01,24,大村,2,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502012402,2025-02-01,24,大村,2,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502012402,2025-02-01,24,大村,2,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502020505,2025-02-02,05,多摩川,5,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502020505,2025-02-02,05,多摩川,5,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502020505,2025-02-02,05,多摩川,5,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502021012,2025-02-02,10,三国,12,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502021012,2025-02-02,10,三国,12,2連単,2-3,1,2340,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502021012,2025-02-02,10,三国,12,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502021306,2025-02-02,13,尼崎,6,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502021306,2025-02-02,13,尼崎,6,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502021306,2025-02-02,13,尼崎,6,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502021803,2025-02-02,18,徳山,3,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502021803,2025-02-02,18,徳山,3,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502021803,2025-02-02,18,徳山,3,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502022305,2025-02-02,23,唐津,5,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502022305,2025-02-02,23,唐津,5,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502022305,2025-02-02,23,唐津,5,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502030703,2025-02-03,07,蒲郡,3,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502030703,2025-02-03,07,蒲郡,3,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502030703,2025-02-03,07,蒲郡,3,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502030808,2025-02-03,08,常滑,8,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502030808,2025-02-03,08,常滑,8,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502030808,2025-02-03,08,常滑,8,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502032310,2025-02-03,23,唐津,10,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502032310,2025-02-03,23,唐津,10,2連単,2-3,1,800,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502032310,2025-02-03,23,唐津,10,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502040210,2025-02-04,02,戸田,10,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502040210,2025-02-04,02,戸田,10,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502040210,2025-02-04,02,戸田,10,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502050203,2025-02-05,02,戸田,3,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502050203,2025-02-05,02,戸田,3,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502050203,2025-02-05,02,戸田,3,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502051705,2025-02-05,17,宮島,5,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502051705,2025-02-05,17,宮島,5,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502051705,2025-02-05,17,宮島,5,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502051707,2025-02-05,17,宮島,7,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502051707,2025-02-05,17,宮島,7,2連単,2-3,1,330,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502051707,2025-02-05,17,宮島,7,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502052108,2025-02-05,21,芦屋,8,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502052108,2025-02-05,21,芦屋,8,2連単,2-3,1,1180,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502052108,2025-02-05,21,芦屋,8,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502060301,2025-02-06,03,江戸川,1,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502060301,2025-02-06,03,江戸川,1,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502060301,2025-02-06,03,江戸川,1,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502060305,2025-02-06,03,江戸川,5,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502060305,2025-02-06,03,江戸川,5,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502060305,2025-02-06,03,江戸川,5,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502061204,2025-02-06,12,住之江,4,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502061204,2025-02-06,12,住之江,4,2連単,2-3,1,970,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502061204,2025-02-06,12,住之江,4,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502061506,2025-02-06,15,丸亀,6,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502061506,2025-02-06,15,丸亀,6,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502061506,2025-02-06,15,丸亀,6,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502062112,2025-02-06,21,芦屋,12,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502062112,2025-02-06,21,芦屋,12,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502062112,2025-02-06,21,芦屋,12,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502071609,2025-02-07,16,児島,9,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502071609,2025-02-07,16,児島,9,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502071609,2025-02-07,16,児島,9,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502080304,2025-02-08,03,江戸川,4,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502080304,2025-02-08,03,江戸川,4,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502080304,2025-02-08,03,江戸川,4,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502081212,2025-02-08,12,住之江,12,2連単,2-1,1,1060,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502081212,2025-02-08,12,住之江,12,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502081212,2025-02-08,12,住之江,12,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502081511,2025-02-08,15,丸亀,11,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502081511,2025-02-08,15,丸亀,11,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502081511,2025-02-08,15,丸亀,11,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502090305,2025-02-09,03,江戸川,5,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502090305,2025-02-09,03,江戸川,5,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502090305,2025-02-09,03,江戸川,5,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502090602,2025-02-09,06,浜名湖,2,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502090602,2025-02-09,06,浜名湖,2,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502090602,2025-02-09,06,浜名湖,2,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502090705,2025-02-09,07,蒲郡,5,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502090705,2025-02-09,07,蒲郡,5,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502090705,2025-02-09,07,蒲郡,5,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502091202,2025-02-09,12,住之江,2,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502091202,2025-02-09,12,住之江,2,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502091202,2025-02-09,12,住之江,2,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502091809,2025-02-09,18,徳山,9,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502091809,2025-02-09,18,徳山,9,2連単,2-3,1,1850,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502091809,2025-02-09,18,徳山,9,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502091811,2025-02-09,18,徳山,11,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502091811,2025-02-09,18,徳山,11,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502091811,2025-02-09,18,徳山,11,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502101202,2025-02-10,12,住之江,2,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502101202,2025-02-10,12,住之江,2,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502101202,2025-02-10,12,住之江,2,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502102006,2025-02-10,20,若松,6,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502102006,2025-02-10,20,若松,6,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502102006,2025-02-10,20,若松,6,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502120610,2025-02-12,06,浜名湖,10,2連単,2-1,1,570,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502120610,2025-02-12,06,浜名湖,10,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502120610,2025-02-12,06,浜名湖,10,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502121409,2025-02-12,14,鳴門,9,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502121409,2025-02-12,14,鳴門,9,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502121409,2025-02-12,14,鳴門,9,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502121803,2025-02-12,18,徳山,3,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502121803,2025-02-12,18,徳山,3,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502121803,2025-02-12,18,徳山,3,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502131503,2025-02-13,15,丸亀,3,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502131503,2025-02-13,15,丸亀,3,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502131503,2025-02-13,15,丸亀,3,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502140210,2025-02-14,02,戸田,10,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502140210,2025-02-14,02,戸田,10,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502140210,2025-02-14,02,戸田,10,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502141206,2025-02-14,12,住之江,6,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502141206,2025-02-14,12,住之江,6,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502141206,2025-02-14,12,住之江,6,2連単,2-4,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502141307,2025-02-14,13,尼崎,7,2連単,2-1,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502141307,2025-02-14,13,尼崎,7,2連単,2-3,0,0,Normalized H-001 exacta
Gemini_H001_Exacta_L2_Pressure,H-001,202502141307,2025-02-14,13,尼崎,7,2連単,2-4,0,0,Normalized H-001 exacta
